job_key,paired_cell_key,method_arm,cell_id,scale,selection_replicate,physics_profile,g_kwh,charge_kw,soc_step,block_min,grid_id,grid_role,commensurate,charge_kwh_per_block,credited_charge_kwh_per_block,charge_grid_loss_kwh,trip_count,target_fleet,instance_sha256,status_path,status_present,stop_reason,certified,dag_nodes,dag_arcs,dag_build_wall_s,estimated_dag_nodes_upper,active_arcs,arcflow_variables,arcflow_constraints,arcflow_nonzeros,model_build_wall_s,lp_wall_s,mip_wall_s,peak_rss_mb,iterations_to_certificate,wall_to_certificate,wall_s_total,iterations_observed,master_wall_s_total,pricing_wall_s_total,columns_added_total,pool_columns_final,fleet_lp_bound,lp_gap_buses,integer_fleet,integer_fleet_proven,integer_gap_buses,mip_gap,lp_gap_closed_vs_anchor,integer_gap_closed_vs_anchor,cpu_hours_to_certificate,buses_gap_closed_per_cpu_hour,lp_equality_checked,lp_equal,lp_difference
af_p240_k05_s1_soc2p5_b2p5,p240_k05_s1_soc2p5_b2p5,arc_flow,k05_s1,5,1,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s1_soc2p5_b2p5.json,False,missing,False,,,,373355,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s2_soc15_b10,p240_k05_s2_soc15_b10,exact_cg,k05_s2,5,2,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s2_soc15_b10.json,False,missing,False,,,,17631,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s2_soc15_b10,p240_k05_s2_soc15_b10,arc_flow,k05_s2,5,2,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s2_soc15_b10.json,False,missing,False,,,,17631,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s2_soc10_b10,p240_k05_s2_soc10_b10,exact_cg,k05_s2,5,2,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s2_soc10_b10.json,False,missing,False,,,,25927,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s2_soc10_b10,p240_k05_s2_soc10_b10,arc_flow,k05_s2,5,2,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s2_soc10_b10.json,False,missing,False,,,,25927,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s2_soc2p5_b10,p240_k05_s2_soc2p5_b10,exact_cg,k05_s2,5,2,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s2_soc2p5_b10.json,False,missing,False,,,,100591,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s2_soc2p5_b10,p240_k05_s2_soc2p5_b10,arc_flow,k05_s2,5,2,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s2_soc2p5_b10.json,False,missing,False,,,,100591,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s2_soc10_b5,p240_k05_s2_soc10_b5,exact_cg,k05_s2,5,2,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s2_soc10_b5.json,False,missing,False,,,,49327,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s2_soc10_b5,p240_k05_s2_soc10_b5,arc_flow,k05_s2,5,2,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s2_soc10_b5.json,False,missing,False,,,,49327,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s2_soc2p5_b5,p240_k05_s2_soc2p5_b5,exact_cg,k05_s2,5,2,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s2_soc2p5_b5.json,False,missing,False,,,,191383,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s2_soc2p5_b5,p240_k05_s2_soc2p5_b5,arc_flow,k05_s2,5,2,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s2_soc2p5_b5.json,False,missing,False,,,,191383,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s2_soc10_b2p5,p240_k05_s2_soc10_b2p5,exact_cg,k05_s2,5,2,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s2_soc10_b2p5.json,False,missing,False,,,,96127,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s2_soc10_b2p5,p240_k05_s2_soc10_b2p5,arc_flow,k05_s2,5,2,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s2_soc10_b2p5.json,False,missing,False,,,,96127,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s2_soc2p5_b2p5,p240_k05_s2_soc2p5_b2p5,exact_cg,k05_s2,5,2,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s2_soc2p5_b2p5.json,False,missing,False,,,,372967,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s2_soc2p5_b2p5,p240_k05_s2_soc2p5_b2p5,arc_flow,k05_s2,5,2,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,101,5,6ffea0b8cd3a9d15846946f6828705dd3431b7bafc69bd572ca30ed4530d5cb8,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s2_soc2p5_b2p5.json,False,missing,False,,,,372967,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s3_soc15_b10,p240_k05_s3_soc15_b10,exact_cg,k05_s3,5,3,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s3_soc15_b10.json,False,missing,False,,,,18039,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s3_soc15_b10,p240_k05_s3_soc15_b10,arc_flow,k05_s3,5,3,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s3_soc15_b10.json,False,missing,False,,,,18039,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s3_soc10_b10,p240_k05_s3_soc10_b10,exact_cg,k05_s3,5,3,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s3_soc10_b10.json,False,missing,False,,,,26527,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s3_soc10_b10,p240_k05_s3_soc10_b10,arc_flow,k05_s3,5,3,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s3_soc10_b10.json,False,missing,False,,,,26527,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s3_soc2p5_b10,p240_k05_s3_soc2p5_b10,exact_cg,k05_s3,5,3,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s3_soc2p5_b10.json,False,missing,False,,,,102919,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s3_soc2p5_b10,p240_k05_s3_soc2p5_b10,arc_flow,k05_s3,5,3,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s3_soc2p5_b10.json,False,missing,False,,,,102919,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s3_soc10_b5,p240_k05_s3_soc10_b5,exact_cg,k05_s3,5,3,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s3_soc10_b5.json,False,missing,False,,,,49927,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s3_soc10_b5,p240_k05_s3_soc10_b5,arc_flow,k05_s3,5,3,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s3_soc10_b5.json,False,missing,False,,,,49927,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s3_soc2p5_b5,p240_k05_s3_soc2p5_b5,exact_cg,k05_s3,5,3,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s3_soc2p5_b5.json,False,missing,False,,,,193711,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s3_soc2p5_b5,p240_k05_s3_soc2p5_b5,arc_flow,k05_s3,5,3,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s3_soc2p5_b5.json,False,missing,False,,,,193711,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s3_soc10_b2p5,p240_k05_s3_soc10_b2p5,exact_cg,k05_s3,5,3,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s3_soc10_b2p5.json,False,missing,False,,,,96727,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s3_soc10_b2p5,p240_k05_s3_soc10_b2p5,arc_flow,k05_s3,5,3,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s3_soc10_b2p5.json,False,missing,False,,,,96727,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s3_soc2p5_b2p5,p240_k05_s3_soc2p5_b2p5,exact_cg,k05_s3,5,3,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s3_soc2p5_b2p5.json,False,missing,False,,,,375295,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s3_soc2p5_b2p5,p240_k05_s3_soc2p5_b2p5,arc_flow,k05_s3,5,3,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,125,5,4a783b4f96ec47e28a693b921d51a4453ecfb1107d8c181a7739f42c41fd8500,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s3_soc2p5_b2p5.json,False,missing,False,,,,375295,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s1_soc15_b10,p240_k08_s1_soc15_b10,exact_cg,k08_s1,8,1,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s1_soc15_b10.json,False,missing,False,,,,19365,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s1_soc15_b10,p240_k08_s1_soc15_b10,arc_flow,k08_s1,8,1,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s1_soc15_b10.json,False,missing,False,,,,19365,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s1_soc10_b10,p240_k08_s1_soc10_b10,exact_cg,k08_s1,8,1,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s1_soc10_b10.json,False,missing,False,,,,28477,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s1_soc10_b10,p240_k08_s1_soc10_b10,arc_flow,k08_s1,8,1,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s1_soc10_b10.json,False,missing,False,,,,28477,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s1_soc2p5_b10,p240_k08_s1_soc2p5_b10,exact_cg,k08_s1,8,1,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s1_soc2p5_b10.json,False,missing,False,,,,110485,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s1_soc2p5_b10,p240_k08_s1_soc2p5_b10,arc_flow,k08_s1,8,1,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s1_soc2p5_b10.json,False,missing,False,,,,110485,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s1_soc10_b5,p240_k08_s1_soc10_b5,exact_cg,k08_s1,8,1,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s1_soc10_b5.json,False,missing,False,,,,51877,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s1_soc10_b5,p240_k08_s1_soc10_b5,arc_flow,k08_s1,8,1,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s1_soc10_b5.json,False,missing,False,,,,51877,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s1_soc2p5_b5,p240_k08_s1_soc2p5_b5,exact_cg,k08_s1,8,1,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s1_soc2p5_b5.json,False,missing,False,,,,201277,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s1_soc2p5_b5,p240_k08_s1_soc2p5_b5,arc_flow,k08_s1,8,1,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s1_soc2p5_b5.json,False,missing,False,,,,201277,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s1_soc10_b2p5,p240_k08_s1_soc10_b2p5,exact_cg,k08_s1,8,1,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s1_soc10_b2p5.json,False,missing,False,,,,98677,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s1_soc10_b2p5,p240_k08_s1_soc10_b2p5,arc_flow,k08_s1,8,1,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s1_soc10_b2p5.json,False,missing,False,,,,98677,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s1_soc2p5_b2p5,p240_k08_s1_soc2p5_b2p5,exact_cg,k08_s1,8,1,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s1_soc2p5_b2p5.json,False,missing,False,,,,382861,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s1_soc2p5_b2p5,p240_k08_s1_soc2p5_b2p5,arc_flow,k08_s1,8,1,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,203,8,5a26312461037c4273f16b60db985423e6189171a0fb75f8ea0ee85316e3f4d4,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s1_soc2p5_b2p5.json,False,missing,False,,,,382861,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s2_soc15_b10,p240_k08_s2_soc15_b10,exact_cg,k08_s2,8,2,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,183,8,0d368920af0c5b14e0907b85977a9f72163a0cea6431c206f992e89aa31eb27f,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s2_soc15_b10.json,False,missing,False,,,,19025,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s2_soc15_b10,p240_k08_s2_soc15_b10,arc_flow,k08_s2,8,2,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,183,8,0d368920af0c5b14e0907b85977a9f72163a0cea6431c206f992e89aa31eb27f,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s2_soc15_b10.json,False,missing,False,,,,19025,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s2_soc10_b10,p240_k08_s2_soc10_b10,exact_cg,k08_s2,8,2,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,183,8,0d368920af0c5b14e0907b85977a9f72163a0cea6431c206f992e89aa31eb27f,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s2_soc10_b10.json,False,missing,False,,,,27977,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s2_soc10_b10,p240_k08_s2_soc10_b10,arc_flow,k08_s2,8,2,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,183,8,0d368920af0c5b14e0907b85977a9f72163a0cea6431c206f992e89aa31eb27f,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s2_soc10_b10.json,False,missing,False,,,,27977,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s2_soc2p5_b10,p240_k08_s2_soc2p5_b10,exact_cg,k08_s2,8,2,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,183,8,0d368920af0c5b14e0907b85977a9f72163a0cea6431c206f992e89aa31eb27f,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s2_soc2p5_b10.json,False,missing,False,,,,108545,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s2_soc2p5_b10,p240_k08_s2_soc2p5_b10,arc_flow,k08_s2,8,2,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,183,8,0d368920af0c5b14e0907b85977a9f72163a0cea6431c206f992e89aa31eb27f,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s2_soc2p5_b10.json,False,missing,False,,,,108545,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s2_soc10_b5,p240_k08_s2_soc10_b5,exact_cg,k08_s2,8,2,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,183,8,0d368920af0c5b14e0907b85977a9f72163a0cea6431c206f992e89aa31eb27f,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s2_soc10_b5.json,False,missing,False,,,,51377,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k08_s2_soc10_b5,p240_k08_s2_soc10_b5,arc_flow,k08_s2,8,2,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,183,8,0d368920af0c5b14e0907b85977a9f72163a0cea6431c206f992e89aa31eb27f,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k08_s2_soc10_b5.json,False,missing,False,,,,51377,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k08_s2_soc2p5_b5,p240_k08_s2_soc2p5_b5,exact_cg,k08_s2,8,2,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,183,8,0d368920af0c5b14e0907b85977a9f72163a0cea6431c206f992e89aa31eb27f,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k08_s2_soc2p5_b5.json,False,missing,False,,,,199337,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
