cell_id,scale,selection_replicate,duty_id,grid_index,soc_step,block_min,trip_count,instance_file_sha256,ordered_trip_id_set_sha256,solver_local_trip_index_sha256,ordered_trip_sequence_sha256,duty_ordered_trip_sequence_sha256,local_to_ordered_trip_mapping_json,physics_json,physics_sha256,tariff_sha256,feasible,certificate_certified,certificate_scope,classification,failure_reason,failed_local_from_trip,failed_local_to_trip,failed_ordered_from_trip,failed_ordered_to_trip,physical_replay_status,producer_code_hashes_json
k30_s2,30,2,13321,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,46f2362ba94594407c036359b0919a1d82bce7f286982820b31c72ec972d2939,"[{""local_trip_id"":72,""ordered_trip_id"":581},{""local_trip_id"":93,""ordered_trip_id"":585},{""local_trip_id"":116,""ordered_trip_id"":246},{""local_trip_id"":352,""ordered_trip_id"":430},{""local_trip_id"":371,""ordered_trip_id"":434},{""local_trip_id"":402,""ordered_trip_id"":210},{""local_trip_id"":446,""ordered_trip_id"":452},{""local_trip_id"":465,""ordered_trip_id"":328},{""local_trip_id"":499,""ordered_trip_id"":333},{""local_trip_id"":515,""ordered_trip_id"":662},{""local_trip_id"":529,""ordered_trip_id"":665},{""local_trip_id"":542,""ordered_trip_id"":666},{""local_trip_id"":558,""ordered_trip_id"":669},{""local_trip_id"":568,""ordered_trip_id"":343},{""local_trip_id"":592,""ordered_trip_id"":348},{""local_trip_id"":604,""ordered_trip_id"":978},{""local_trip_id"":612,""ordered_trip_id"":979},{""local_trip_id"":615,""ordered_trip_id"":678},{""local_trip_id"":628,""ordered_trip_id"":681},{""local_trip_id"":634,""ordered_trip_id"":682},{""local_trip_id"":642,""ordered_trip_id"":683},{""local_trip_id"":649,""ordered_trip_id"":684}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 628->634,628,634,681,682,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13323,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,6417017ba38dc24b35cbe87c27d8128c938ede3921293c23a72f2ad948e4e09d,"[{""local_trip_id"":88,""ordered_trip_id"":584},{""local_trip_id"":110,""ordered_trip_id"":587},{""local_trip_id"":135,""ordered_trip_id"":590},{""local_trip_id"":153,""ordered_trip_id"":594},{""local_trip_id"":358,""ordered_trip_id"":208},{""local_trip_id"":390,""ordered_trip_id"":306},{""local_trip_id"":413,""ordered_trip_id"":445},{""local_trip_id"":437,""ordered_trip_id"":450}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,True,True,optimal_discretized_charging_for_fixed_trip_sequence,representable_in_named_grid,,,,,,validated,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13326,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,0a5ad539fafae8419632af9f0cc2a8c7a0e6909051b34d592303d25f97622ab3,"[{""local_trip_id"":112,""ordered_trip_id"":785},{""local_trip_id"":121,""ordered_trip_id"":588},{""local_trip_id"":140,""ordered_trip_id"":591},{""local_trip_id"":159,""ordered_trip_id"":595},{""local_trip_id"":174,""ordered_trip_id"":599},{""local_trip_id"":187,""ordered_trip_id"":602},{""local_trip_id"":202,""ordered_trip_id"":605},{""local_trip_id"":212,""ordered_trip_id"":263},{""local_trip_id"":239,""ordered_trip_id"":268},{""local_trip_id"":252,""ordered_trip_id"":919},{""local_trip_id"":259,""ordered_trip_id"":920},{""local_trip_id"":267,""ordered_trip_id"":921},{""local_trip_id"":276,""ordered_trip_id"":818},{""local_trip_id"":284,""ordered_trip_id"":819},{""local_trip_id"":300,""ordered_trip_id"":822},{""local_trip_id"":306,""ordered_trip_id"":421},{""local_trip_id"":328,""ordered_trip_id"":424},{""local_trip_id"":342,""ordered_trip_id"":531},{""local_trip_id"":380,""ordered_trip_id"":209},{""local_trip_id"":411,""ordered_trip_id"":312},{""local_trip_id"":448,""ordered_trip_id"":213}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 284->300,284,300,819,822,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13401,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,fb081e5b4f9e108d78f71ff74ea2b759d21de2e49e45cfb5132bab4555eb615e,"[{""local_trip_id"":0,""ordered_trip_id"":0},{""local_trip_id"":13,""ordered_trip_id"":6},{""local_trip_id"":71,""ordered_trip_id"":22},{""local_trip_id"":122,""ordered_trip_id"":35},{""local_trip_id"":183,""ordered_trip_id"":56},{""local_trip_id"":210,""ordered_trip_id"":69},{""local_trip_id"":240,""ordered_trip_id"":82},{""local_trip_id"":270,""ordered_trip_id"":95},{""local_trip_id"":333,""ordered_trip_id"":116},{""local_trip_id"":377,""ordered_trip_id"":129},{""local_trip_id"":428,""ordered_trip_id"":144},{""local_trip_id"":477,""ordered_trip_id"":157}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,True,True,optimal_discretized_charging_for_fixed_trip_sequence,representable_in_named_grid,,,,,,validated,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13402,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,a2ef21ed819ac58e0609917c779c0994caf18bae110226c8b91f196cd928d912,"[{""local_trip_id"":1,""ordered_trip_id"":1},{""local_trip_id"":14,""ordered_trip_id"":7},{""local_trip_id"":53,""ordered_trip_id"":17},{""local_trip_id"":133,""ordered_trip_id"":38},{""local_trip_id"":170,""ordered_trip_id"":51},{""local_trip_id"":201,""ordered_trip_id"":64},{""local_trip_id"":229,""ordered_trip_id"":77},{""local_trip_id"":257,""ordered_trip_id"":90},{""local_trip_id"":293,""ordered_trip_id"":103},{""local_trip_id"":337,""ordered_trip_id"":118},{""local_trip_id"":382,""ordered_trip_id"":131},{""local_trip_id"":439,""ordered_trip_id"":146},{""local_trip_id"":484,""ordered_trip_id"":159},{""local_trip_id"":518,""ordered_trip_id"":168},{""local_trip_id"":546,""ordered_trip_id"":177},{""local_trip_id"":575,""ordered_trip_id"":184},{""local_trip_id"":601,""ordered_trip_id"":191}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 337->382,337,382,118,131,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13403,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,4a1b851c743ecb23dfac34686192ea00bce82f719341df599765f48c79296488,"[{""local_trip_id"":3,""ordered_trip_id"":2},{""local_trip_id"":30,""ordered_trip_id"":10},{""local_trip_id"":100,""ordered_trip_id"":30},{""local_trip_id"":149,""ordered_trip_id"":43},{""local_trip_id"":194,""ordered_trip_id"":62},{""local_trip_id"":223,""ordered_trip_id"":75},{""local_trip_id"":253,""ordered_trip_id"":88},{""local_trip_id"":287,""ordered_trip_id"":101},{""local_trip_id"":327,""ordered_trip_id"":114},{""local_trip_id"":369,""ordered_trip_id"":127},{""local_trip_id"":424,""ordered_trip_id"":142},{""local_trip_id"":471,""ordered_trip_id"":155},{""local_trip_id"":523,""ordered_trip_id"":170},{""local_trip_id"":553,""ordered_trip_id"":179}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 369->424,369,424,127,142,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13404,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,d0a70aff5e47cb3e0cfa93a1f8cee017de70d0aa434e45d5a482b1fbdd95716a,"[{""local_trip_id"":5,""ordered_trip_id"":3},{""local_trip_id"":38,""ordered_trip_id"":12},{""local_trip_id"":82,""ordered_trip_id"":25},{""local_trip_id"":139,""ordered_trip_id"":40},{""local_trip_id"":176,""ordered_trip_id"":53},{""local_trip_id"":204,""ordered_trip_id"":66},{""local_trip_id"":232,""ordered_trip_id"":79},{""local_trip_id"":268,""ordered_trip_id"":94},{""local_trip_id"":304,""ordered_trip_id"":107},{""local_trip_id"":344,""ordered_trip_id"":120},{""local_trip_id"":394,""ordered_trip_id"":133},{""local_trip_id"":447,""ordered_trip_id"":148},{""local_trip_id"":490,""ordered_trip_id"":161},{""local_trip_id"":536,""ordered_trip_id"":174},{""local_trip_id"":567,""ordered_trip_id"":183},{""local_trip_id"":589,""ordered_trip_id"":188},{""local_trip_id"":617,""ordered_trip_id"":195}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 268->304,268,304,94,107,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13406,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,352e0d8eca2de5341bc7e7e2b00acad7851d2b5eebf64bb4cfeaf610652c5b88,"[{""local_trip_id"":8,""ordered_trip_id"":5},{""local_trip_id"":43,""ordered_trip_id"":14},{""local_trip_id"":89,""ordered_trip_id"":27},{""local_trip_id"":146,""ordered_trip_id"":42},{""local_trip_id"":180,""ordered_trip_id"":55},{""local_trip_id"":217,""ordered_trip_id"":72},{""local_trip_id"":245,""ordered_trip_id"":85},{""local_trip_id"":280,""ordered_trip_id"":98},{""local_trip_id"":318,""ordered_trip_id"":111},{""local_trip_id"":395,""ordered_trip_id"":134},{""local_trip_id"":445,""ordered_trip_id"":147},{""local_trip_id"":489,""ordered_trip_id"":160},{""local_trip_id"":521,""ordered_trip_id"":169},{""local_trip_id"":607,""ordered_trip_id"":192}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,True,True,optimal_discretized_charging_for_fixed_trip_sequence,representable_in_named_grid,,,,,,validated,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13407,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,bb2c6104f753e4d92fa6e025a521e375f9d6f275e66a3a72de47e505d57616bf,"[{""local_trip_id"":27,""ordered_trip_id"":9},{""local_trip_id"":65,""ordered_trip_id"":21},{""local_trip_id"":119,""ordered_trip_id"":34},{""local_trip_id"":160,""ordered_trip_id"":47},{""local_trip_id"":191,""ordered_trip_id"":60},{""local_trip_id"":219,""ordered_trip_id"":73},{""local_trip_id"":263,""ordered_trip_id"":92},{""local_trip_id"":298,""ordered_trip_id"":105},{""local_trip_id"":356,""ordered_trip_id"":124},{""local_trip_id"":407,""ordered_trip_id"":137},{""local_trip_id"":461,""ordered_trip_id"":152},{""local_trip_id"":498,""ordered_trip_id"":163},{""local_trip_id"":530,""ordered_trip_id"":172},{""local_trip_id"":560,""ordered_trip_id"":181},{""local_trip_id"":598,""ordered_trip_id"":190},{""local_trip_id"":623,""ordered_trip_id"":197},{""local_trip_id"":639,""ordered_trip_id"":200}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 530->560,530,560,172,181,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13408,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,088748acfa33d194fa44e6809e6bf829b4230475cb2988ba9e708ce0bf18a874,"[{""local_trip_id"":22,""ordered_trip_id"":8},{""local_trip_id"":64,""ordered_trip_id"":20},{""local_trip_id"":113,""ordered_trip_id"":33},{""local_trip_id"":163,""ordered_trip_id"":48},{""local_trip_id"":192,""ordered_trip_id"":61},{""local_trip_id"":221,""ordered_trip_id"":74},{""local_trip_id"":249,""ordered_trip_id"":87},{""local_trip_id"":309,""ordered_trip_id"":108},{""local_trip_id"":349,""ordered_trip_id"":121},{""local_trip_id"":400,""ordered_trip_id"":135},{""local_trip_id"":450,""ordered_trip_id"":149}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 221->249,221,249,74,87,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
k30_s2,30,2,13409,0,15.0,10,654,acdfe96bd49508fe4f9ffb6138439fa7e0a2ffbd97cb6973179a6b73869a6c67,7ce2d490018d2ffca0d380df86d9f3110fabf2145c001dc95c21e9b75569ca64,1d95b3ad0aee2fc8c20e07d6075d182b9b9c4aae8e9e8affe82067e3751bf8d6,48f48c5a185e5a471640ec0184180e0531109e78373a75aaec04a4caf4ea4dbb,358186f5a23fd98a2776d654e119a1f8c65799300b8b5aeab80377c08a55eb32,"[{""local_trip_id"":33,""ordered_trip_id"":11},{""local_trip_id"":80,""ordered_trip_id"":24},{""local_trip_id"":130,""ordered_trip_id"":37},{""local_trip_id"":167,""ordered_trip_id"":50},{""local_trip_id"":197,""ordered_trip_id"":63},{""local_trip_id"":227,""ordered_trip_id"":76},{""local_trip_id"":255,""ordered_trip_id"":89},{""local_trip_id"":290,""ordered_trip_id"":102},{""local_trip_id"":330,""ordered_trip_id"":115},{""local_trip_id"":373,""ordered_trip_id"":128},{""local_trip_id"":423,""ordered_trip_id"":141},{""local_trip_id"":497,""ordered_trip_id"":162},{""local_trip_id"":525,""ordered_trip_id"":171},{""local_trip_id"":559,""ordered_trip_id"":180},{""local_trip_id"":583,""ordered_trip_id"":187},{""local_trip_id"":621,""ordered_trip_id"":196},{""local_trip_id"":641,""ordered_trip_id"":201}]","{""block_min"":10,""charge_kw"":300.0,""g_kwh"":300.0,""reserve_kwh"":0.0,""soc_step"":15.0}",931d6eb0036865f6cd361a1548724af236f47f28f087be1ece6e6e3b24eba408,1f51f2e1f6ca303838ebaaf6272a28ff2d6bbee97146cb04d330e10f191f8200,False,False,fixed_trip_sequence_infeasible_or_unreachable,deterministically_nonrepresentable_in_named_grid,no fixed-duty transition 227->255,227,255,76,89,not_available,"{""src/audit_scale_ladder_known_membership.py"":""42f1206e6cf2ca73427b2e367d6e408a65c6400ceb930044433ad4128166acd9"",""src/build_scale_ladder_membership_v2.py"":""8a28281ad9405bc0befcbda4591ba7e3d92c362790c3789aee9e6658b8bce953"",""src/expanded_path_realization.py"":""c952a312bf93f1ea38e21968fc4d1bbf5d30831be66faa521a4ccf6358ef3008"",""src/fixed_duty_expanded_optimizer.py"":""c461955bf7c7137d0cd7333fddb397ab8d0da67491d38e93a0751f61b6397cbb"",""src/rerealize_routes.py"":""aeee15ea0ed6587dcbc5d20eca7567f13dccafd2840340fc726ed75c74a73472""}"
