tariff,terminal_policy,arm,matched_feasible_duties,station,start_min,end_min,active_buses,load_kW
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,940.0,947.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,950.0,957.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,961.0,968.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,982.0,988.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,992.0,993.5549995,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1021.0,1028.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1041.0,1047.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1060.0,1060.91999925,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1070.0,1077.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1080.0,1087.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1260.0,1272.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1325.0,1336.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1345.0,1356.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1365.0,1375.625,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1385.0,1396.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,4808_0,1404.0,1416.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,352.0,356.99174995,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,383.0,394.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,413.0,424.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,444.0,454.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,472.0,474.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,474.0,480.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,480.0,484.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,504.0,504.92274897,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,531.0,534.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,534.0,543.165249825,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,543.165249825,544.61174909,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,555.0,563.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,563.0,575.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,575.0,576.87200015,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,653.0,665.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,743.0,755.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,773.0,775.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,775.0,785.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,785.0,833.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,833.0,835.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,835.0,845.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,894.0,904.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,924.0,947.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,7880C_0,954.0,964.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,344.0,345.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,357.0,365.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,402.0,409.199249975,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,414.0,420.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,422.0,433.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,434.0,439.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,442.0,445.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,448.0,453.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,454.0,460.671499975,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,474.0,480.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,482.0,493.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,514.0,528.90124985,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,594.0,602.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,602.0,604.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,604.0,605.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,614.0,625.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,632.0,634.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,646.0,654.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,654.0,662.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,662.0,664.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,664.0,665.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,665.0,684.39549935,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,694.0,705.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,722.0,725.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,752.0,754.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,754.0,765.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,774.0,782.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,782.0,785.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,785.0,794.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,794.0,805.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,814.0,822.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,822.0,825.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,825.0,834.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,834.0,842.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,842.0,845.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,845.0,853.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,854.0,862.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,862.0,865.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,865.0,873.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,874.0,884.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,884.0,885.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,885.0,893.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,904.0,913.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,914.0,924.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,924.0,925.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,925.0,933.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,954.0,964.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,964.0,965.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,965.0,973.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,994.0,1004.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1004.0,1005.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1005.0,1013.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1024.0,1032.4287498,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1034.0,1044.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1044.0,1045.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1045.0,1050.92449943,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1064.0,1073.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1227.0,1229.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1257.0,1260.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1317.0,1320.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1334.0,1335.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1347.0,1350.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1364.0,1365.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,JON_A_0,1394.0,1395.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,501.0,527.306749975,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,556.0,579.1234996000001,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,782.0,835.06774939,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,999.0,1035.17999954,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1042.0,1059.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1059.0,1062.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1062.0,1071.2497496925,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1071.2497496925,1072.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1072.0,1082.0,4,960.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1082.0,1086.7507497,5,1200.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1086.7507497,1088.387749625,4,960.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1088.387749625,1089.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1089.0,1092.0,4,960.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1092.0,1099.931250045,5,1200.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1099.931250045,1107.7264996575,4,960.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1107.7264996575,1114.067499915,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1114.067499915,1121.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1121.0,1128.22249984,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1128.22249984,1129.48424969,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1129.48424969,1133.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1133.0,1138.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1138.0,1143.11499975,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1143.11499975,1144.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1144.0,1146.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1146.0,1153.0,4,960.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1153.0,1160.0,5,1200.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1160.0,1164.6287498,6,1440.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1164.6287498,1165.649999325,5,1200.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1165.649999325,1172.336750025,4,960.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1172.336750025,1173.164999875,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1173.164999875,1181.11499975,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1181.11499975,1183.577749565,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1282.0,1297.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1297.0,1313.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1313.0,1342.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1342.0,1357.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1357.0,1373.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1406.0,1410.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1410.0,1426.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1426.0,1430.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1430.0,1457.0,4,960.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1457.0,1459.0,5,1200.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1459.0,1465.0,6,1440.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1465.0,1466.0,7,1680.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1466.0,1470.0,6,1440.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1470.0,1472.0,5,1200.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1472.0,1486.0,6,1440.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1486.0,1490.0,5,1200.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1490.0,1500.0,4,960.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1500.0,1517.0,5,1200.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1517.0,1519.0,4,960.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1519.0,1525.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1525.0,1530.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1530.0,1532.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1532.0,1540.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_arrival,30,PARX_1,1540.0,1560.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,321.0,326.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,341.0,353.575,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,361.0,368.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,376.0,387.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,387.0,398.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,398.0,398.057499875,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,398.057499875,419.057499875,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,430.0,440.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,440.0,451.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,451.0,459.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,459.0,460.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,460.0,461.172499625,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,461.172499625,461.632499875,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,469.0,475.68999974999997,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,481.0,494.057499875,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,564.0,570.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,582.0,582.977499125,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,600.0,610.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,611.0,620.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,621.0,630.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,660.0,689.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,689.0,699.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,699.0,709.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,709.0,709.11499975,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,709.11499975,720.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,720.0,729.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,729.0,739.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,739.0,749.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,749.0,759.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,759.0,769.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,769.0,779.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,779.0,789.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,789.0,791.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,791.0,800.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,800.0,820.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,820.0,830.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,830.0,838.1149997499997,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,838.1149997499997,840.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,840.0,850.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,850.0,859.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,859.0,860.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,860.0,868.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,868.0,870.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,870.0,878.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,878.0,880.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,880.0,888.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,888.0,890.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,890.0,899.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,899.0,912.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,912.0,915.057499875,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,915.057499875,922.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,922.0,929.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,929.0,953.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,953.0,954.11499975,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,954.11499975,958.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,974.0,984.662499375,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,986.0,996.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,996.0,999.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,999.0,1009.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1016.0,1027.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1027.0,1030.402499125,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1030.402499125,1033.402499125,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1047.0,1048.612499375,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1084.0,1086.91999925,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1206.0,1218.3824998750001,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1260.0,1270.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1279.0,1290.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1309.0,1320.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1320.0,1324.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1324.0,1330.0,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1330.0,1332.382499875,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1332.382499875,1350.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1429.617500125,1442.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,2190L_0,1466.0,1472.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,326.0,334.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,356.0,369.476250075,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,375.0,377.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,387.0,393.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,401.0,410.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,410.0,417.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,417.0,420.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,421.0,427.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,464.0,466.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,494.0,497.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,563.0,565.469997615,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,600.0,608.3132498250001,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,648.0,652.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,660.0,678.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,683.0,686.7264996575,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,708.0,712.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,714.7405010049999,720.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,720.0,728.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,728.0,729.21449911,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,729.21449911,737.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,737.0,742.543749865,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,772.0,777.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,777.0,780.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,780.0,788.83324933,3,720.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,788.83324933,795.52774915,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,795.52774915,797.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,802.0,808.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,808.0,810.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,810.0,816.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,822.0,836.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,842.0,856.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,862.0,868.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,868.0,870.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,870.0,876.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,882.0,895.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,902.0,905.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,908.0,914.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,914.0,915.0,2,480.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,915.0,919.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,943.0,944.0,1,240.0
two_peak_se3_synthetic,>= initial,uncapped_optimized,30,3127L_0,944.0,945.0,2,480.0
