case,arm,route_index,route_schedule_sha256,scenario,source_groups,mapping,unmapped_trips,trip_count,battery_kwh,initial_kwh,reserve_kwh,terminal_floor_kwh,charge_kw,min_soc_kwh,max_soc_kwh,terminal_kwh,below_reserve,over_capacity,terminal_violation,frozen_schedule_valid,minimum_extra_initial_energy_kwh,source
c4_k08,warm,0,7fc52b164da20d3fdfebca10fee3d976fb2c1328728b4b1880bf41330d960e0c,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,12,239.01,239.01,0,,240,0.2500009999999975,239.01,0.2500009999999975,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,0,7fc52b164da20d3fdfebca10fee3d976fb2c1328728b4b1880bf41330d960e0c,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,12,236.44,236.44,0,,240,-2.3199989999999957,236.44,-2.3199989999999957,True,False,False,False,2.3199989999999957,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,0,7fc52b164da20d3fdfebca10fee3d976fb2c1328728b4b1880bf41330d960e0c,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,12,236.44,236.44,0,,240,-2.3199989999999957,236.44,-2.3199989999999957,True,False,False,False,2.3199989999999957,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,1,088c4d9a177ad171c106d87c4537348ccf052a9a768bf6fb1b6ef35da2eee0f3,saved_240_control,18E2,homogeneous_source_group,0,22,240.0,240.0,0,,240,9.849001179999988,240.0,9.849001179999988,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,1,088c4d9a177ad171c106d87c4537348ccf052a9a768bf6fb1b6ef35da2eee0f3,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,22,239.01,239.01,0,,240,8.859001179999979,239.01,8.859001179999979,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,1,088c4d9a177ad171c106d87c4537348ccf052a9a768bf6fb1b6ef35da2eee0f3,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,22,236.44,236.44,0,,240,6.289001179999985,236.44,6.289001179999985,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,1,088c4d9a177ad171c106d87c4537348ccf052a9a768bf6fb1b6ef35da2eee0f3,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,22,239.01,239.01,0,,240,8.859001179999979,239.01,8.859001179999979,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,2,cc442dd48c1c4c491789cdc072766fd7348a9ea4fda3b3559bcdc6377fea2072,saved_240_control,18E2,homogeneous_source_group,0,27,240.0,240.0,0,,240,15.906003499999997,240.0,15.906003499999997,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,2,cc442dd48c1c4c491789cdc072766fd7348a9ea4fda3b3559bcdc6377fea2072,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,27,239.01,239.01,0,,240,14.916003499999988,239.01,14.916003499999988,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,2,cc442dd48c1c4c491789cdc072766fd7348a9ea4fda3b3559bcdc6377fea2072,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,27,236.44,236.44,0,,240,12.346003499999995,236.44,12.346003499999995,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,2,cc442dd48c1c4c491789cdc072766fd7348a9ea4fda3b3559bcdc6377fea2072,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,27,239.01,239.01,0,,240,14.916003499999988,239.01,14.916003499999988,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,3,daab7e916d0c2beeb36762361c2267937606eec0662974526fa42a99d2ec669f,saved_240_control,18E2,homogeneous_source_group,0,24,240.0,240.0,0,,240,15.207000299999976,240.0,15.207000299999976,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,3,daab7e916d0c2beeb36762361c2267937606eec0662974526fa42a99d2ec669f,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,24,239.01,239.01,0,,240,14.217000299999967,239.01,14.217000299999967,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,3,daab7e916d0c2beeb36762361c2267937606eec0662974526fa42a99d2ec669f,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,24,236.44,236.44,0,,240,11.647000299999974,236.44,11.647000299999974,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,3,daab7e916d0c2beeb36762361c2267937606eec0662974526fa42a99d2ec669f,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,24,239.01,239.01,0,,240,14.217000299999967,239.01,14.217000299999967,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,4,7029459de195a0d38f964cb787260832671cdf9abebdb87822b060f1c314a81a,saved_240_control,18E2,homogeneous_source_group,0,31,240.0,240.0,0,,240,10.374001999999933,240.0,10.374001999999933,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,4,7029459de195a0d38f964cb787260832671cdf9abebdb87822b060f1c314a81a,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,31,239.01,239.01,0,,240,9.384001999999924,239.01,9.384001999999924,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,4,7029459de195a0d38f964cb787260832671cdf9abebdb87822b060f1c314a81a,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,31,236.44,236.44,0,,240,6.814001999999931,236.44,6.814001999999931,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,4,7029459de195a0d38f964cb787260832671cdf9abebdb87822b060f1c314a81a,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,31,239.01,239.01,0,,240,9.384001999999924,239.01,9.384001999999924,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,5,9b6acdf47151718d3aad048bbe93fdc344627172296e98d08e8836339f53125d,saved_240_control,18E1,homogeneous_source_group,0,14,240.0,240.0,0,,240,1.240001000000035,240.0,1.240001000000035,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,5,9b6acdf47151718d3aad048bbe93fdc344627172296e98d08e8836339f53125d,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,14,239.01,239.01,0,,240,0.2500010000000259,239.01,0.2500010000000259,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,5,9b6acdf47151718d3aad048bbe93fdc344627172296e98d08e8836339f53125d,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,14,236.44,236.44,0,,240,-2.3199989999999673,236.44,-2.3199989999999673,True,False,False,False,2.3199989999999673,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,5,9b6acdf47151718d3aad048bbe93fdc344627172296e98d08e8836339f53125d,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,14,236.44,236.44,0,,240,-2.3199989999999673,236.44,-2.3199989999999673,True,False,False,False,2.3199989999999673,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,6,7b6c1eeaf41601b85f059ac4d788fc927261dac7581adf4232a2035f8685a122,saved_240_control,18E1,homogeneous_source_group,0,15,240.0,240.0,0,,240,1.2400010000000634,240.0,1.2400010000000634,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,6,7b6c1eeaf41601b85f059ac4d788fc927261dac7581adf4232a2035f8685a122,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,15,239.01,239.01,0,,240,0.2500010000000543,239.01,0.2500010000000543,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,6,7b6c1eeaf41601b85f059ac4d788fc927261dac7581adf4232a2035f8685a122,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-2.319998999999939,236.44,-2.319998999999939,True,False,False,False,2.319998999999939,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,6,7b6c1eeaf41601b85f059ac4d788fc927261dac7581adf4232a2035f8685a122,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,15,236.44,236.44,0,,240,-2.319998999999939,236.44,-2.319998999999939,True,False,False,False,2.319998999999939,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,7,0a4412904c4702df004bb3d00bbc2e4da2c135b027f965191c8539770582c4b0,saved_240_control,18E2,homogeneous_source_group,0,46,240.0,240.0,0,,240,1.6999999999999886,240.0,1.6999999999999886,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,7,0a4412904c4702df004bb3d00bbc2e4da2c135b027f965191c8539770582c4b0,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,46,239.01,239.01,0,,240,0.7099999999999795,239.01,0.7099999999999795,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,7,0a4412904c4702df004bb3d00bbc2e4da2c135b027f965191c8539770582c4b0,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,46,236.44,236.44,0,,240,-1.8600000000000136,236.44,-1.8600000000000136,True,False,False,False,1.8600000000000136,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k08,warm,7,0a4412904c4702df004bb3d00bbc2e4da2c135b027f965191c8539770582c4b0,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,46,239.01,239.01,0,,240,0.7099999999999795,239.01,0.7099999999999795,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k08_warm_result.json
c4_k10,base,0,0902a6113159829af84b50be632104cdade1d6807af7aed2735974a64c4b7330,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,240.0,240.0,0,,240,11.228001699999936,240.0,12.08900179999992,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,0,0902a6113159829af84b50be632104cdade1d6807af7aed2735974a64c4b7330,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,239.01,239.01,0,,240,10.238001699999927,239.01,11.099001799999911,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,0,0902a6113159829af84b50be632104cdade1d6807af7aed2735974a64c4b7330,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,236.44,236.44,0,,240,7.668001699999934,236.44,8.529001799999918,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,0,0902a6113159829af84b50be632104cdade1d6807af7aed2735974a64c4b7330,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,236.44,236.44,0,,240,7.668001699999934,236.44,8.529001799999918,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,1,591318773bb043b48ad9599a2c12b2fd2c4aba0ba4e697ff1227a00797b22eb8,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,22,240.0,240.0,0,,240,2.0100015000000155,240.0,56.035999540000034,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,1,591318773bb043b48ad9599a2c12b2fd2c4aba0ba4e697ff1227a00797b22eb8,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,22,239.01,239.01,0,,240,1.0200015000000064,239.01,55.045999540000025,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,1,591318773bb043b48ad9599a2c12b2fd2c4aba0ba4e697ff1227a00797b22eb8,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,22,236.44,236.44,0,,240,-1.5499984999999867,236.44000000000005,52.47599954000003,True,False,False,False,1.5499984999999867,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,1,591318773bb043b48ad9599a2c12b2fd2c4aba0ba4e697ff1227a00797b22eb8,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,22,236.44,236.44,0,,240,-1.5499984999999867,236.44000000000005,52.47599954000003,True,False,False,False,1.5499984999999867,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,2,880290a8b455a3babce1c210ff4e3afc10ffb51826e3af3d07905c38208ee54b,saved_240_control,18E2,homogeneous_source_group,0,32,240.0,240.0,0,,240,9.751001099999968,240.0,9.751001099999968,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,2,880290a8b455a3babce1c210ff4e3afc10ffb51826e3af3d07905c38208ee54b,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,32,239.01,239.01,0,,240,8.761001099999959,239.01,8.761001099999959,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,2,880290a8b455a3babce1c210ff4e3afc10ffb51826e3af3d07905c38208ee54b,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,32,236.44,236.44,0,,240,6.191001099999966,236.44,6.191001099999966,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,2,880290a8b455a3babce1c210ff4e3afc10ffb51826e3af3d07905c38208ee54b,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,32,239.01,239.01,0,,240,8.761001099999959,239.01,8.761001099999959,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,3,16e3ff146ca917c7055b0c09f2942c13ff4892378456eccb2398870dd23c33ad,saved_240_control,18E2,homogeneous_source_group,0,24,240.0,240.0,0,,240,14.080003899999951,240.0,14.080003899999951,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,3,16e3ff146ca917c7055b0c09f2942c13ff4892378456eccb2398870dd23c33ad,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,24,239.01,239.01,0,,240,13.090003899999942,239.01,13.090003899999942,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,3,16e3ff146ca917c7055b0c09f2942c13ff4892378456eccb2398870dd23c33ad,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,24,236.44,236.44,0,,240,10.52000389999995,236.44,10.52000389999995,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,3,16e3ff146ca917c7055b0c09f2942c13ff4892378456eccb2398870dd23c33ad,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,24,239.01,239.01,0,,240,13.090003899999942,239.01,13.090003899999942,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,4,0306f084fb55aaa6d5687ae866d83898454c1e31fb038920947cf1a8d8601ae3,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,17,240.0,240.0,0,,240,2.0000000000000284,240.0,2.0000000000000284,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,4,0306f084fb55aaa6d5687ae866d83898454c1e31fb038920947cf1a8d8601ae3,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,17,239.01,239.01,0,,240,1.0100000000000193,239.01,1.0100000000000193,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,4,0306f084fb55aaa6d5687ae866d83898454c1e31fb038920947cf1a8d8601ae3,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,17,236.44,236.44,0,,240,-1.5599999999999739,236.44,-1.5599999999999739,True,False,False,False,1.5599999999999739,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,4,0306f084fb55aaa6d5687ae866d83898454c1e31fb038920947cf1a8d8601ae3,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,17,236.44,236.44,0,,240,-1.5599999999999739,236.44,-1.5599999999999739,True,False,False,False,1.5599999999999739,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,5,507a6e3de994f1baa16eb5ac0d019a3bc7bdf0ea235e3941612e53473295cc92,saved_240_control,18E1,homogeneous_source_group,0,16,240.0,240.0,0,,240,1.2400010000000634,240.0,1.2400010000000634,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,5,507a6e3de994f1baa16eb5ac0d019a3bc7bdf0ea235e3941612e53473295cc92,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,16,239.01,239.01,0,,240,0.2500010000000543,239.01,0.2500010000000543,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,5,507a6e3de994f1baa16eb5ac0d019a3bc7bdf0ea235e3941612e53473295cc92,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,16,236.44,236.44,0,,240,-2.319998999999939,236.44,-2.319998999999939,True,False,False,False,2.319998999999939,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,5,507a6e3de994f1baa16eb5ac0d019a3bc7bdf0ea235e3941612e53473295cc92,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,16,236.44,236.44,0,,240,-2.319998999999939,236.44,-2.319998999999939,True,False,False,False,2.319998999999939,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,6,8e834c8346a6d7214ba8083b0a75c0613be34e2a383004d9c59a82dc805bcdec,saved_240_control,18E2,homogeneous_source_group,0,26,240.0,240.0,0,,240,16.046000540000023,240.0,20.695003600000007,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,6,8e834c8346a6d7214ba8083b0a75c0613be34e2a383004d9c59a82dc805bcdec,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,26,239.01,239.01,0,,240,15.056000540000014,239.01,19.705003599999998,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
c4_k10,base,6,8e834c8346a6d7214ba8083b0a75c0613be34e2a383004d9c59a82dc805bcdec,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,26,236.44,236.44,0,,240,12.48600054000002,236.44000000000005,17.135003600000005,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c4_k10_base_result.json
