case,arm,route_index,event,node,time_min,soc_240_kwh
c5_k10,base,3,service_end,60,687,147.9700005
c5_k10,base,3,deadhead_arrival,73,687.0,147.9700005
c5_k10,base,3,service_end,73,749,105.4700005
c5_k10,base,3,deadhead_arrival,82,749.0,105.4700005
c5_k10,base,3,service_end,82,807,63.740001
c5_k10,base,3,deadhead_arrival,91,807.0,63.740001
c5_k10,base,3,service_end,91,870,21.240001
c5_k10,base,3,deadhead_arrival,2190L_0,870.0,21.240001
c5_k10,base,3,charge_block_end,2190L_0,900.0,141.240001
c5_k10,base,3,charge_block_end,2190L_0,918.75,212.5
c5_k10,base,3,deadhead_arrival,110,918.75,212.5
c5_k10,base,3,service_end,110,982,170.7700005
c5_k10,base,3,deadhead_arrival,123,982.0,170.7700005
c5_k10,base,3,service_end,123,1047,128.2700005
c5_k10,base,3,deadhead_arrival,141,1047.0,128.2700005
c5_k10,base,3,service_end,141,1118,86.54000100000002
c5_k10,base,3,deadhead_arrival,153,1118.0,86.54000100000002
c5_k10,base,3,service_end,153,1175,44.04000100000002
c5_k10,base,3,deadhead_arrival,161,1175.0,44.04000100000002
c5_k10,base,3,service_end,161,1245,2.31000150000002
c5_k10,base,3,deadhead_arrival,4808_0,1245.0,2.31000150000002
c5_k10,base,3,charge_block_end,4808_0,1260.0,62.31000150000002
c5_k10,base,3,charge_block_end,4808_0,1289.375,177.50000000000003
c5_k10,base,3,deadhead_arrival,175,1289.375,177.50000000000003
c5_k10,base,3,service_end,175,1348,135.00000000000003
c5_k10,base,3,deadhead_arrival,189,1348.0,135.00000000000003
c5_k10,base,3,service_end,189,1441,93.27000050000004
c5_k10,base,3,deadhead_arrival,198,1441.0,93.27000050000004
c5_k10,base,3,service_end,198,1496,50.77000050000004
c5_k10,base,3,deadhead_arrival,201,1496.0,50.77000050000004
c5_k10,base,3,service_end,201,1553,9.04000100000004
c5_k10,base,3,deadhead_arrival,PARX_0,1560.0,1.2400010000000394
c5_k10,base,4,initial,PARX_0,0.0,240.0
c5_k10,base,4,deadhead_arrival,0,,232.2
c5_k10,base,4,service_end,0,321,189.7
c5_k10,base,4,deadhead_arrival,2,321.0,189.7
c5_k10,base,4,service_end,2,379,147.9700005
c5_k10,base,4,deadhead_arrival,9,379.0,147.9700005
c5_k10,base,4,service_end,9,440,105.4700005
c5_k10,base,4,deadhead_arrival,2190L_0,440.0,105.4700005
c5_k10,base,4,charge_block_end,2190L_0,468.125,215.0
c5_k10,base,4,deadhead_arrival,30,468.125,215.0
c5_k10,base,4,service_end,30,529,173.2700005
c5_k10,base,4,deadhead_arrival,42,529.0,173.2700005
c5_k10,base,4,service_end,42,592,130.7700005
c5_k10,base,4,deadhead_arrival,53,592.0,130.7700005
c5_k10,base,4,service_end,53,657,89.04000100000002
c5_k10,base,4,deadhead_arrival,72,657.0,89.04000100000002
c5_k10,base,4,service_end,72,739,46.54000100000002
c5_k10,base,4,deadhead_arrival,2190L_0,739.0,46.54000100000002
c5_k10,base,4,charge_block_end,2190L_0,780.0,210.54000100000002
c5_k10,base,4,charge_block_end,2190L_0,780.875,212.50000000000003
c5_k10,base,4,deadhead_arrival,88,780.875,212.50000000000003
c5_k10,base,4,service_end,88,839,170.77000050000004
c5_k10,base,4,deadhead_arrival,98,839.0,170.77000050000004
c5_k10,base,4,service_end,98,902,128.27000050000004
c5_k10,base,4,deadhead_arrival,108,902.0,128.27000050000004
c5_k10,base,4,service_end,108,971,86.54000100000005
c5_k10,base,4,deadhead_arrival,121,971.0,86.54000100000005
c5_k10,base,4,service_end,121,1037,44.040001000000046
c5_k10,base,4,deadhead_arrival,139,1037.0,44.040001000000046
c5_k10,base,4,service_end,139,1110,2.3100015000000482
c5_k10,base,4,deadhead_arrival,4808_0,1110.0,2.3100015000000482
c5_k10,base,4,charge_block_end,4808_0,1140.0,122.31000150000006
c5_k10,base,4,charge_block_end,4808_0,1154.375,177.50000000000006
c5_k10,base,4,deadhead_arrival,168,1154.375,177.50000000000006
c5_k10,base,4,service_end,168,1309,135.00000000000006
c5_k10,base,4,deadhead_arrival,184,1309.0,135.00000000000006
c5_k10,base,4,service_end,184,1404,93.27000050000007
c5_k10,base,4,deadhead_arrival,194,1404.0,93.27000050000007
c5_k10,base,4,service_end,194,1466,50.770000500000066
c5_k10,base,4,deadhead_arrival,200,1466.0,50.770000500000066
c5_k10,base,4,service_end,200,1523,9.040001000000068
c5_k10,base,4,deadhead_arrival,PARX_0,1530.0,1.2400010000000679
c5_k10,base,5,initial,PARX_0,0.0,240.0
c5_k10,base,5,deadhead_arrival,1,,232.2
c5_k10,base,5,service_end,1,341,189.7
c5_k10,base,5,deadhead_arrival,8,341.0,189.7
c5_k10,base,5,service_end,8,434,147.9700005
c5_k10,base,5,deadhead_arrival,20,434.0,147.9700005
c5_k10,base,5,service_end,20,501,105.4700005
c5_k10,base,5,deadhead_arrival,40,501.0,105.4700005
c5_k10,base,5,service_end,40,579,63.740001
c5_k10,base,5,deadhead_arrival,4808_0,579.0,63.740001
c5_k10,base,5,charge_block_end,4808_0,600.0,147.740001
c5_k10,base,5,charge_block_end,4808_0,623.375,237.5
c5_k10,base,5,deadhead_arrival,66,623.375,237.5
c5_k10,base,5,service_end,66,719,195.0
c5_k10,base,5,deadhead_arrival,83,719.0,195.0
c5_k10,base,5,service_end,83,817,153.2700005
c5_k10,base,5,deadhead_arrival,93,817.0,153.2700005
c5_k10,base,5,service_end,93,880,110.77000050000001
c5_k10,base,5,deadhead_arrival,102,880.0,110.77000050000001
c5_k10,base,5,service_end,102,950,69.04000100000002
c5_k10,base,5,deadhead_arrival,115,950.0,69.04000100000002
c5_k10,base,5,service_end,115,1016,26.540001000000018
c5_k10,base,5,deadhead_arrival,2190L_0,1016.0,26.540001000000018
c5_k10,base,5,charge_block_end,2190L_0,1020.0,42.54000100000002
c5_k10,base,5,charge_block_end,2190L_0,1038.5,115.00000000000001
c5_k10,base,5,deadhead_arrival,135,1038.5,115.00000000000001
c5_k10,base,5,service_end,135,1100,73.27000050000001
c5_k10,base,5,deadhead_arrival,149,1100.0,73.27000050000001
c5_k10,base,5,service_end,149,1160,30.77000050000001
c5_k10,base,5,deadhead_arrival,PARX_0,1179.0,2.770000500000009
c5_k10,base,6,initial,PARX_0,0.0,240.0
c5_k10,base,6,deadhead_arrival,5,,212.0
c5_k10,base,6,service_end,5,413,170.2700005
c5_k10,base,6,deadhead_arrival,17,413.0,170.2700005
c5_k10,base,6,service_end,17,481,127.77000050000001
c5_k10,base,6,deadhead_arrival,37,481.0,127.77000050000001
c5_k10,base,6,service_end,37,559,86.04000100000002
c5_k10,base,6,deadhead_arrival,4808_0,559.0,86.04000100000002
c5_k10,base,6,charge_block_end,4808_0,582.75,177.5
c5_k10,base,6,deadhead_arrival,51,582.75,177.5
c5_k10,base,6,service_end,51,639,135.0
c5_k10,base,6,deadhead_arrival,64,639.0,135.0
c5_k10,base,6,service_end,64,707,93.27000050000001
c5_k10,base,6,deadhead_arrival,77,707.0,93.27000050000001
c5_k10,base,6,service_end,77,769,50.77000050000001
c5_k10,base,6,deadhead_arrival,86,769.0,50.77000050000001
c5_k10,base,6,service_end,86,827,9.04000100000001
c5_k10,base,6,deadhead_arrival,PARX_1,834.0,1.240001000000011
c5_k10,base,6,charge_block_end,PARX_1,840.0,25.24000100000001
c5_k10,base,6,charge_block_end,PARX_1,888.375,217.5
c5_k10,base,6,deadhead_arrival,104,893.375,214.7
c5_k10,base,6,service_end,104,914,194.634
c5_k10,base,6,deadhead_arrival,109,914.0,194.634
c5_k10,base,6,service_end,109,947,173.3060009
c5_k10,base,6,deadhead_arrival,113,947.0,173.3060009
c5_k10,base,6,service_end,113,983,150.96500129999998
c5_k10,base,6,deadhead_arrival,124,983.0,150.96500129999998
c5_k10,base,6,service_end,124,1017,131.1030018
c5_k10,base,6,deadhead_arrival,132,1027.0,114.90300179999998
c5_k10,base,6,service_end,132,1051,91.01500129999998
c5_k10,base,6,deadhead_arrival,142,1059.0,84.61500129999997
c5_k10,base,6,service_end,142,1084,72.22800119999998
c5_k10,base,6,deadhead_arrival,145,1084.0,72.22800119999998
c5_k10,base,6,service_end,145,1107,59.88600119999998
c5_k10,base,6,deadhead_arrival,151,1107.0,59.88600119999998
c5_k10,base,6,service_end,151,1123,50.31500109999998
c5_k10,base,6,deadhead_arrival,154,1123.0,50.31500109999998
c5_k10,base,6,service_end,154,1137,41.025001139999986
c5_k10,base,6,deadhead_arrival,156,1137.0,41.025001139999986
c5_k10,base,6,service_end,156,1163,23.858001339999987
c5_k10,base,6,deadhead_arrival,PARX_0,1172.5,12.258001339999987
c5_k10,base,7,initial,PARX_0,0.0,240.0
c5_k10,base,7,deadhead_arrival,3,,232.2
c5_k10,base,7,service_end,3,387,189.7
c5_k10,base,7,deadhead_arrival,11,387.0,189.7
c5_k10,base,7,service_end,11,455,147.9700005
c5_k10,base,7,deadhead_arrival,26,455.0,147.9700005
c5_k10,base,7,service_end,26,522,105.4700005
c5_k10,base,7,deadhead_arrival,2190L_0,522.0,105.4700005
c5_k10,base,7,charge_block_end,2190L_0,538.875,170.0
c5_k10,base,7,deadhead_arrival,43,538.875,170.0
c5_k10,base,7,service_end,43,597,128.2700005
c5_k10,base,7,deadhead_arrival,54,597.0,128.2700005
c5_k10,base,7,service_end,54,659,85.77000050000001
c5_k10,base,7,deadhead_arrival,68,659.0,85.77000050000001
c5_k10,base,7,service_end,68,727,44.04000100000001
c5_k10,base,7,deadhead_arrival,79,727.0,44.04000100000001
c5_k10,base,7,service_end,79,789,1.5400010000000108
c5_k10,base,7,deadhead_arrival,2190L_0,789.0,1.5400010000000108
c5_k10,base,7,charge_block_end,2190L_0,831.5,170.00000000000003
c5_k10,base,7,deadhead_arrival,96,831.5,170.00000000000003
c5_k10,base,7,service_end,96,899,128.27000050000004
c5_k10,base,7,deadhead_arrival,106,899.0,128.27000050000004
c5_k10,base,7,service_end,106,964,85.77000050000004
c5_k10,base,7,deadhead_arrival,120,964.0,85.77000050000004
c5_k10,base,7,service_end,120,1041,44.04000100000004
c5_k10,base,7,deadhead_arrival,137,1041.0,44.04000100000004
c5_k10,base,7,service_end,137,1102,1.5400010000000393
c5_k10,base,7,deadhead_arrival,2190L_0,1102.0,1.5400010000000393
c5_k10,base,7,charge_block_end,2190L_0,1140.0,153.54000100000005
c5_k10,base,7,charge_block_end,2190L_0,1152.0,200.00000000000006
c5_k10,base,7,deadhead_arrival,158,1152.0,200.00000000000006
c5_k10,base,7,service_end,158,1215,158.27000050000007
c5_k10,base,7,deadhead_arrival,165,1215.0,158.27000050000007
c5_k10,base,7,service_end,165,1279,115.77000050000007
c5_k10,base,7,deadhead_arrival,173,1279.0,115.77000050000007
c5_k10,base,7,service_end,173,1345,74.04000100000007
c5_k10,base,7,deadhead_arrival,185,1345.0,74.04000100000007
c5_k10,base,7,service_end,185,1407,31.540001000000075
c5_k10,base,7,deadhead_arrival,PARX_0,1426.0,3.540001000000075
c5_k10,base,8,initial,PARX_0,0.0,240.0
c5_k10,base,8,deadhead_arrival,7,,227.2
c5_k10,base,8,service_end,7,387,214.85799999999998
c5_k10,base,8,deadhead_arrival,10,387.0,214.85799999999998
c5_k10,base,8,service_end,10,414,196.21999949999997
c5_k10,base,8,deadhead_arrival,16,414.0,196.21999949999997
c5_k10,base,8,service_end,16,447,177.91399969999998
c5_k10,base,8,deadhead_arrival,23,447.0,177.91399969999998
c5_k10,base,8,service_end,23,484,155.57300009999997
c5_k10,base,8,deadhead_arrival,38,499.0,134.97300009999998
c5_k10,base,8,service_end,38,543,112.63200049999998
c5_k10,base,8,deadhead_arrival,3127L_0,543.0,112.63200049999998
c5_k10,base,8,charge_block_end,3127L_0,576.75,239.99999999999997
c5_k10,base,8,deadhead_arrival,76,576.75,239.99999999999997
c5_k10,base,8,service_end,76,737,220.13800049999998
c5_k10,base,8,deadhead_arrival,80,737.0,220.13800049999998
c5_k10,base,8,service_end,80,754,209.85900019999997
c5_k10,base,8,deadhead_arrival,85,754.0,209.85900019999997
c5_k10,base,8,service_end,85,777,199.59300039999997
c5_k10,base,8,deadhead_arrival,87,777.0,199.59300039999997
c5_k10,base,8,service_end,87,794,189.31400009999996
c5_k10,base,8,deadhead_arrival,90,794.0,189.31400009999996
c5_k10,base,8,service_end,90,817,179.04800029999996
c5_k10,base,8,deadhead_arrival,99,817.0,179.04800029999996
c5_k10,base,8,service_end,99,874,168.76899999999995
c5_k10,base,8,deadhead_arrival,103,874.0,168.76899999999995
c5_k10,base,8,service_end,103,907,156.42699999999994
c5_k10,base,8,deadhead_arrival,107,907.0,156.42699999999994
c5_k10,base,8,service_end,107,943,134.08600039999993
c5_k10,base,8,deadhead_arrival,114,943.0,134.08600039999993
c5_k10,base,8,service_end,114,977,114.22400089999994
c5_k10,base,8,deadhead_arrival,122,977.0,114.22400089999994
c5_k10,base,8,service_end,122,1004,101.83700079999994
c5_k10,base,8,deadhead_arrival,128,1004.0,101.83700079999994
c5_k10,base,8,service_end,128,1027,89.49500079999994
c5_k10,base,8,deadhead_arrival,129,1027.0,89.49500079999994
c5_k10,base,8,service_end,129,1044,69.42900079999994
c5_k10,base,8,deadhead_arrival,136,1044.0,69.42900079999994
c5_k10,base,8,service_end,136,1077,48.10100169999994
c5_k10,base,8,deadhead_arrival,144,1077.0,48.10100169999994
c5_k10,base,8,service_end,144,1093,38.53000159999994
c5_k10,base,8,deadhead_arrival,146,1093.0,38.53000159999994
c5_k10,base,8,service_end,146,1107,29.240001639999942
c5_k10,base,8,deadhead_arrival,155,1107.0,29.240001639999942
c5_k10,base,8,service_end,155,1142,16.853001539999944
c5_k10,base,8,deadhead_arrival,JON_A_0,1142.0,16.853001539999944
c5_k10,base,8,charge_block_end,JON_A_0,1200.0,232.49999999999994
c5_k10,base,8,charge_block_end,JON_A_0,1200.125,232.49999999999994
c5_k10,base,8,deadhead_arrival,169,1209.125,220.89999999999995
c5_k10,base,8,service_end,169,1285,200.71900019999995
c5_k10,base,8,deadhead_arrival,174,1285.0,200.71900019999995
c5_k10,base,8,service_end,174,1317,180.85700069999996
c5_k10,base,8,deadhead_arrival,178,1317.0,180.85700069999996
c5_k10,base,8,service_end,178,1334,170.57800039999995
c5_k10,base,8,deadhead_arrival,180,1334.0,170.57800039999995
c5_k10,base,8,service_end,180,1347,160.31200059999995
c5_k10,base,8,deadhead_arrival,182,1347.0,160.31200059999995
c5_k10,base,8,service_end,182,1375,140.13100079999995
c5_k10,base,8,deadhead_arrival,188,1375.0,140.13100079999995
c5_k10,base,8,service_end,188,1407,120.26900129999996
c5_k10,base,8,deadhead_arrival,192,1407.0,120.26900129999996
c5_k10,base,8,service_end,192,1435,100.08800149999996
c5_k10,base,8,deadhead_arrival,197,1435.0,100.08800149999996
c5_k10,base,8,service_end,197,1467,80.22600199999997
c5_k10,base,8,deadhead_arrival,199,1467.0,80.22600199999997
c5_k10,base,8,service_end,199,1493,60.04500219999997
c5_k10,base,8,deadhead_arrival,202,1493.0,60.04500219999997
c5_k10,base,8,service_end,202,1527,40.183002699999975
c5_k10,base,8,deadhead_arrival,203,1527.0,40.183002699999975
c5_k10,base,8,service_end,203,1544,29.904002399999975
c5_k10,base,8,deadhead_arrival,PARX_0,1555.0,17.104002399999974
c5_k10,base,9,initial,PARX_0,0.0,240.0
c5_k10,base,9,deadhead_arrival,19,,232.4
c5_k10,base,9,service_end,19,451,208.9879993
c5_k10,base,9,deadhead_arrival,29,461.0,192.78799930000002
c5_k10,base,9,service_end,29,482,180.40099920000003
c5_k10,base,9,deadhead_arrival,36,482.0,180.40099920000003
c5_k10,base,9,service_end,36,507,168.05899920000002
c5_k10,base,9,deadhead_arrival,41,507.0,168.05899920000002
c5_k10,base,9,service_end,41,542,155.67199910000002
c5_k10,base,9,deadhead_arrival,44,542.0,155.67199910000002
c5_k10,base,9,service_end,44,557,143.3299991
c5_k10,base,9,deadhead_arrival,56,557.0,143.3299991
c5_k10,base,9,service_end,56,634,124.6919986
c5_k10,base,9,deadhead_arrival,62,634.0,124.6919986
c5_k10,base,9,service_end,62,667,106.38599880000001
c5_k10,base,9,deadhead_arrival,69,667.0,106.38599880000001
c5_k10,base,9,service_end,69,694,87.7479983
c5_k10,base,9,deadhead_arrival,74,694.0,87.7479983
c5_k10,base,9,service_end,74,727,69.44199850000001
c5_k10,base,9,deadhead_arrival,80,727.0,69.44199850000001
c5_k10,base,9,service_end,80,754,59.16299820000001
c5_k10,base,9,deadhead_arrival,85,754.0,59.16299820000001
c5_k10,base,9,service_end,85,777,48.896998400000015
c5_k10,base,9,deadhead_arrival,92,777.0,48.896998400000015
c5_k10,base,9,service_end,92,834,38.617998100000015
c5_k10,base,9,deadhead_arrival,97,834.0,38.617998100000015
c5_k10,base,9,service_end,97,857,28.351998300000016
c5_k10,base,9,deadhead_arrival,7880C_0,865.0,17.551998300000015
c5_k10,base,9,charge_block_end,7880C_0,900.0,157.5519983
c5_k10,base,9,charge_block_end,7880C_0,924.375,237.5
c5_k10,base,9,deadhead_arrival,111,924.375,237.5
c5_k10,base,9,service_end,111,957,221.0900002
c5_k10,base,9,deadhead_arrival,116,957.0,221.0900002
c5_k10,base,9,service_end,116,989,200.9090004
c5_k10,base,9,deadhead_arrival,125,989.0,200.9090004
c5_k10,base,9,service_end,125,1027,181.0470009
c5_k10,base,9,deadhead_arrival,131,1027.0,181.0470009
c5_k10,base,9,service_end,131,1044,168.6600008
c5_k10,base,9,deadhead_arrival,140,1044.0,168.6600008
c5_k10,base,9,service_end,140,1067,156.3180008
c5_k10,base,9,deadhead_arrival,150,1067.0,156.3180008
c5_k10,base,9,service_end,150,1141,133.9770012
c5_k10,base,9,deadhead_arrival,157,1141.0,133.9770012
c5_k10,base,9,service_end,157,1167,114.1150017
c5_k10,base,9,deadhead_arrival,162,1167.0,114.1150017
c5_k10,base,9,service_end,162,1225,93.9340019
c5_k10,base,9,deadhead_arrival,167,1225.0,93.9340019
c5_k10,base,9,service_end,167,1257,74.0720024
c5_k10,base,9,deadhead_arrival,172,1257.0,74.0720024
c5_k10,base,9,service_end,172,1303,64.50100230000001
c5_k10,base,9,deadhead_arrival,176,1303.0,64.50100230000001
c5_k10,base,9,service_end,176,1317,55.21100234000001
c5_k10,base,9,deadhead_arrival,183,1317.0,55.21100234000001
c5_k10,base,9,service_end,183,1364,44.93200204000001
c5_k10,base,9,deadhead_arrival,186,1364.0,44.93200204000001
c5_k10,base,9,service_end,186,1377,34.66600224000001
c5_k10,base,9,deadhead_arrival,193,1377.0,34.66600224000001
c5_k10,base,9,service_end,193,1423,25.095002140000013
c5_k10,base,9,deadhead_arrival,195,1423.0,25.095002140000013
c5_k10,base,9,service_end,195,1437,15.805002180000013
c5_k10,base,9,deadhead_arrival,PARX_0,1442.0,13.005002180000012
c5_k10,base,10,initial,PARX_0,0.0,240.0
c5_k10,base,10,deadhead_arrival,12,,232.4
c5_k10,base,10,service_end,12,420,208.9879993
c5_k10,base,10,deadhead_arrival,23,430.0,192.78799930000002
c5_k10,base,10,service_end,23,484,170.44699970000002
c5_k10,base,10,deadhead_arrival,39,484.0,170.44699970000002
c5_k10,base,10,service_end,39,537,150.58500020000002
c5_k10,base,10,deadhead_arrival,47,537.0,150.58500020000002
c5_k10,base,10,service_end,47,593,128.24400060000002
c5_k10,base,10,deadhead_arrival,58,593.0,128.24400060000002
c5_k10,base,10,service_end,58,647,106.91600150000002
c5_k10,base,10,deadhead_arrival,69,647.0,106.91600150000002
c5_k10,base,10,service_end,69,694,88.27800100000002
c5_k10,base,10,deadhead_arrival,74,694.0,88.27800100000002
c5_k10,base,10,service_end,74,727,69.97200120000002
c5_k10,base,10,deadhead_arrival,78,727.0,69.97200120000002
c5_k10,base,10,service_end,78,754,51.33400070000002
c5_k10,base,10,deadhead_arrival,84,754.0,51.33400070000002
c5_k10,base,10,service_end,84,787,33.02800090000002
c5_k10,base,10,deadhead_arrival,89,787.0,33.02800090000002
c5_k10,base,10,service_end,89,822,10.687001300000023
c5_k10,base,10,deadhead_arrival,3127L_0,822.0,10.687001300000023
c5_k10,base,10,charge_block_end,3127L_0,840.0,82.68700130000002
c5_k10,base,10,charge_block_end,3127L_0,881.375,237.50000000000003
c5_k10,base,10,deadhead_arrival,119,881.375,237.50000000000003
c5_k10,base,10,service_end,119,1007,216.17200090000003
c5_k10,base,10,deadhead_arrival,127,1007.0,216.17200090000003
c5_k10,base,10,service_end,127,1024,203.78500080000003
c5_k10,base,10,deadhead_arrival,134,1024.0,203.78500080000003
c5_k10,base,10,service_end,134,1047,191.44300080000002
c5_k10,base,10,deadhead_arrival,138,1047.0,191.44300080000002
c5_k10,base,10,service_end,138,1081,169.10200120000002
c5_k10,base,10,deadhead_arrival,148,1081.0,169.10200120000002
c5_k10,base,10,service_end,148,1127,147.77400210000002
c5_k10,base,10,deadhead_arrival,156,1127.0,147.77400210000002
c5_k10,base,10,service_end,156,1163,130.60700230000003
c5_k10,base,10,deadhead_arrival,160,1163.0,130.60700230000003
c5_k10,base,10,service_end,160,1197,114.19700250000002
c5_k10,base,10,deadhead_arrival,166,1197.0,114.19700250000002
c5_k10,base,10,service_end,166,1252,97.03000270000003
c5_k10,base,10,deadhead_arrival,170,1252.0,97.03000270000003
c5_k10,base,10,service_end,170,1287,80.62000290000003
c5_k10,base,10,deadhead_arrival,177,1287.0,80.62000290000003
c5_k10,base,10,service_end,177,1333,71.04900280000004
c5_k10,base,10,deadhead_arrival,181,1333.0,71.04900280000004
c5_k10,base,10,service_end,181,1347,61.759002840000036
c5_k10,base,10,deadhead_arrival,187,1347.0,61.759002840000036
c5_k10,base,10,service_end,187,1394,51.48000254000004
c5_k10,base,10,deadhead_arrival,190,1394.0,51.48000254000004
c5_k10,base,10,service_end,190,1407,41.21400274000004
c5_k10,base,10,deadhead_arrival,196,1407.0,41.21400274000004
c5_k10,base,10,service_end,196,1462,24.04700294000004
c5_k10,base,10,deadhead_arrival,PARX_0,1471.5,12.447002940000042
c5_k10,warm,0,initial,PARX_0,0.0,240.0
c5_k10,warm,0,deadhead_arrival,1,,232.2
c5_k10,warm,0,service_end,1,341,189.7
c5_k10,warm,0,deadhead_arrival,8,341.0,189.7
c5_k10,warm,0,service_end,8,434,147.9700005
c5_k10,warm,0,deadhead_arrival,20,434.0,147.9700005
c5_k10,warm,0,service_end,20,501,105.4700005
c5_k10,warm,0,deadhead_arrival,40,501.0,105.4700005
c5_k10,warm,0,service_end,40,579,63.740001
c5_k10,warm,0,deadhead_arrival,PARX_1,586.0,55.940001
c5_k10,warm,0,charge_block_end,PARX_1,600.0,111.940001
c5_k10,warm,0,charge_block_end,PARX_1,632.875,240.0
c5_k10,warm,0,deadhead_arrival,63,637.875,237.2
c5_k10,warm,0,service_end,63,662,224.8129999
c5_k10,warm,0,deadhead_arrival,67,662.0,224.8129999
c5_k10,warm,0,service_end,67,677,214.5470001
c5_k10,warm,0,deadhead_arrival,70,677.0,214.5470001
c5_k10,warm,0,service_end,70,708,194.3660003
c5_k10,warm,0,deadhead_arrival,76,708.0,194.3660003
c5_k10,warm,0,service_end,76,737,174.5040008
c5_k10,warm,0,deadhead_arrival,80,737.0,174.5040008
c5_k10,warm,0,service_end,80,754,164.2250005
c5_k10,warm,0,deadhead_arrival,85,754.0,164.2250005
c5_k10,warm,0,service_end,85,777,153.9590007
c5_k10,warm,0,deadhead_arrival,87,777.0,153.9590007
c5_k10,warm,0,service_end,87,794,143.68000039999998
c5_k10,warm,0,deadhead_arrival,90,794.0,143.68000039999998
c5_k10,warm,0,service_end,90,817,133.41400059999998
c5_k10,warm,0,deadhead_arrival,92,817.0,133.41400059999998
c5_k10,warm,0,service_end,92,834,123.13500029999997
c5_k10,warm,0,deadhead_arrival,101,834.0,123.13500029999997
c5_k10,warm,0,service_end,101,897,112.86900049999997
c5_k10,warm,0,deadhead_arrival,113,897.0,112.86900049999997
c5_k10,warm,0,service_end,113,983,90.52800089999997
c5_k10,warm,0,deadhead_arrival,124,983.0,90.52800089999997
c5_k10,warm,0,service_end,124,1017,70.66600139999997
c5_k10,warm,0,deadhead_arrival,132,1027.0,54.46600139999997
c5_k10,warm,0,service_end,132,1051,30.578000899999967
c5_k10,warm,0,deadhead_arrival,PARX_0,1058.5,22.97800089999997
c5_k10,warm,1,initial,PARX_0,0.0,240.0
c5_k10,warm,1,deadhead_arrival,12,,232.4
c5_k10,warm,1,service_end,12,420,208.9879993
c5_k10,warm,1,deadhead_arrival,21,431.0,190.38799930000002
c5_k10,warm,1,service_end,21,447,186.51199937
c5_k10,warm,1,deadhead_arrival,24,447.0,186.51199937
c5_k10,warm,1,service_end,24,462,174.12499927000002
c5_k10,warm,1,deadhead_arrival,31,462.0,174.12499927000002
c5_k10,warm,1,service_end,31,487,161.78299927
c5_k10,warm,1,deadhead_arrival,33,487.0,161.78299927
c5_k10,warm,1,service_end,33,520,141.60199947
c5_k10,warm,1,deadhead_arrival,48,520.0,141.60199947
c5_k10,warm,1,service_end,48,587,120.27400037000001
c5_k10,warm,1,deadhead_arrival,57,587.0,120.27400037000001
c5_k10,warm,1,service_end,57,632,107.88700027000002
c5_k10,warm,1,deadhead_arrival,61,632.0,107.88700027000002
c5_k10,warm,1,service_end,61,647,95.54500027000002
c5_k10,warm,1,deadhead_arrival,65,647.0,95.54500027000002
c5_k10,warm,1,service_end,65,674,76.90699977000001
c5_k10,warm,1,deadhead_arrival,71,674.0,76.90699977000001
c5_k10,warm,1,service_end,71,707,58.60099997000002
c5_k10,warm,1,deadhead_arrival,75,707.0,58.60099997000002
c5_k10,warm,1,service_end,75,734,39.962999470000014
c5_k10,warm,1,deadhead_arrival,81,734.0,39.962999470000014
c5_k10,warm,1,service_end,81,767,21.656999670000015
c5_k10,warm,1,deadhead_arrival,PARX_1,772.0,18.856999670000015
c5_k10,warm,1,charge_block_end,PARX_1,780.0,50.856999670000015
c5_k10,warm,1,charge_block_end,PARX_1,827.0,225.00000000000003
c5_k10,warm,1,deadhead_arrival,99,832.0,222.20000000000002
c5_k10,warm,1,service_end,99,874,211.9209997
c5_k10,warm,1,deadhead_arrival,101,874.0,211.9209997
c5_k10,warm,1,service_end,101,897,201.6549999
c5_k10,warm,1,deadhead_arrival,112,907.0,185.45499990000002
c5_k10,warm,1,service_end,112,961,161.56699940000001
c5_k10,warm,1,deadhead_arrival,118,969.0,155.1669994
c5_k10,warm,1,service_end,118,996,136.5289989
c5_k10,warm,1,deadhead_arrival,126,996.0,136.5289989
c5_k10,warm,1,service_end,126,1027,118.22299910000001
c5_k10,warm,1,deadhead_arrival,131,1027.0,118.22299910000001
c5_k10,warm,1,service_end,131,1044,105.83599900000002
c5_k10,warm,1,deadhead_arrival,140,1044.0,105.83599900000002
c5_k10,warm,1,service_end,140,1067,93.49399900000002
c5_k10,warm,1,deadhead_arrival,142,1067.0,93.49399900000002
c5_k10,warm,1,service_end,142,1084,81.10699890000002
c5_k10,warm,1,deadhead_arrival,145,1084.0,81.10699890000002
c5_k10,warm,1,service_end,145,1107,68.76499890000002
c5_k10,warm,1,deadhead_arrival,151,1107.0,68.76499890000002
c5_k10,warm,1,service_end,151,1123,59.193998800000024
c5_k10,warm,1,deadhead_arrival,154,1123.0,59.193998800000024
c5_k10,warm,1,service_end,154,1137,49.90399884000003
c5_k10,warm,1,deadhead_arrival,156,1137.0,49.90399884000003
c5_k10,warm,1,service_end,156,1163,32.73699904000003
c5_k10,warm,1,deadhead_arrival,160,1163.0,32.73699904000003
c5_k10,warm,1,service_end,160,1197,16.326999240000028
c5_k10,warm,1,deadhead_arrival,PARX_0,1202.0,13.526999240000027
c5_k10,warm,2,initial,PARX_0,0.0,240.0
c5_k10,warm,2,deadhead_arrival,2,,212.0
